id_item,price,info,fullname,gb_link,gb_info
30153,"- / 40,000",눈꼬리 코너에 정교한 라인 표현과 진한 스모키 눈매를 연출하는데 꼭 필요한 브러쉬,바비 브라운 앵글 아이섀도우 브러쉬,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30165&TipSeq=39612,[2015.08.05] 25화 Ⅱ. 불꽃튀는 한 판 대결! EYE 대첩 1
27102,"4g / 33,000","매트(M)와 펄(P), 두 가지 텍스쳐의 볼터치 블러쉬로 피부에 생기를 부여합니다.",슈에무라 글로우 온 (M soft pink 327),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29327&TipSeq=36153,[2011.04.27] 13화 Ⅳ. 쿨톤 컬러 메이크업
32594,"5.5ml / 7,000",입술에 보들보들하게 닿는 더 부드러워진 소프트 팁,페리페라 틴트 워터 #1호 체리쥬스,,
27101,"1.2g / 74,000",원하는 눈매를 연출해주는 아이섀도. 뛰어난 질감과 네 가지 색상의 다양한 조화로 다양하고 세련된 메이크업 효과를 창조할 수 있도록 도와줍니다 .,샤넬 레 꺄트르 옹브르 (93 스모키아이즈),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29327&TipSeq=36153,[2011.04.27] 13화 Ⅳ. 쿨톤 컬러 메이크업
32477,1.4ml / 14000,"젤을 압도하는 초절정 윤기라이너! 더 선명하게, 더 완벽하게!",마죠리카 마죠르카 젤 리퀴드 라이너 #BR666,,
30296,"4.3g / 18,000",반고체 제형인 립플루이드를 담아 부드럽고 촉촉하게 감싸는 광택랩핑 효과로 시어 레이어링 컬러가 가볍게 슬라이딩 되어 촉촉한 시럽 입술을 완성함,클리오 스테이 샤인 립 시럽 스틱 (8호 사일런트와인),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30327&TipSeq=40209,"[2015.09.09] 30화 Ⅲ. 2 ROUND, 가을 신상 SELF MAKE-UP 2 - 라뮤끄"
32593,"9.5g / 8,500",새로운 워터핏 텍스처가 수분과 짜릿한 색상으로 워너비 입술 완성,토니모리 립톤 겟잇 틴트 #4호 레드핫,,
27100,"1.5g / 21,000",가루날림이 적은 고밀도 입자의 파우더로 피부에 완벽하게 밀착되어 선명한 컬러감이 장시간 지속 될 뿐 아니라 단 한번의 터치로 텍스쳐 컬러 그대로 발색되고 살짝 물을 묻혀 사용하면 더욱 강렬하고 반짝이는 컬러감으로 깊이감 있는 눈매 연출이 가능합니다.,부르조아 뉴 리틀 라운드 팟 아이섀도우 (25 아르젱 파이테 디아망떼 ),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29327&TipSeq=36153,[2011.04.27] 13화 Ⅳ. 쿨톤 컬러 메이크업
32279,2.8g / 46000,크림도 파우더도 아닌 신개념 포뮬러의 블러쉬,틴트 피니셔 HD 블러쉬 #220,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51124,[2017.04.23] 10화 Ⅳ. 세젤세영 메이크업
29692,"110ea / 1,500","엠보싱처리가 되어있어 보풀이 일지 않고, 뭉침과 밀림을 방지하는 화이트 래빗만의 발명특혀기술로 탄생된 신개념 항균엠보싱 화장솜입니다.",화이트래빗 항균 엠보 화장솜,,
27971,6g / 18000,압도적인 롱래쉬&숨막힐 듯한 볼륨! 마조리카 마조르카 역사상 가장 긴 5mm 의 익스트림 롱 파이버가 배합되어 킹사이즈 속눈썹으로 변신!,마죠리카 마죠르카 래쉬 킹,,
32592,"178,000",피부를 변화시키는 단 한번의 터치,스킨이즈굿 마이갈바닉,,
27279,"30ml / 48,000","자외선 차단 효과, 컬러 보정, 그리고 프라이머 기능까지 한번에 할 수 있는 3 in 1 멀티 프라이머. 소프트 포커스 파우더가 피부 표면을 더욱 균일하고, 매끄럽게 연출해 주며, 펄 피그먼트 입자에 의해 마치 피부 속 깊은 곳에서 우러나오는 듯한 화사한 피부 톤을 연출해 줍니다.",맥 프렙+프라임 포티파이드 스킨 인핸서 SPF35,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29384&TipSeq=36472,[2012.07.11] 23화 Ⅳ. 결승전 - 아티스트 메이크업
32278,4.5g / 16000,보이는 그대로 입술에 착! 미세한 마이크로 피그먼트로 컬러 순도를 높여 강렬하게 발색!,클리오 매드 매트 립 #레드 수프림,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51122,[2017.04.23] 10화 Ⅱ. 환불 메이크업
30295,"3g / 29,000",잠깐 스쳐 지나가는 반짝임보다는 시간이 지나도 변하지 않는 아름다움을 만족시켜 줄 립스틱,맥 더 매트 립 (플랫 아웃 패뷸러스),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30327&TipSeq=40209,"[2015.09.09] 30화 Ⅲ. 2 ROUND, 가을 신상 SELF MAKE-UP 2 - 라뮤끄"
32590,"190g / 298,000",눈부신 백금의 광택에 둘러싸인 360도 멀티 앵글 구조의 롤러,리파 CARAT,,
29685,"1.2g / 26,000","아쿠아 아이즈의 Volatile Silicone Oils과 Film Forming Polymers는 사용후 얇은 필름막을 형성해 주어 어떤 환경에서도 강력한 워터프루프, 롱래스팅 기능을 주며, Jojoba Wax는 보다 부드럽고 크리미한 텍스처로 눈을 자극하지 않으면서도 선명한 라인 연출을 해줍니다. 그리고 Cotton Bud Oil의 함유로 피부가 건조해지지 않고 장시간 메이크업에 지치지 않도록 보호해줍니다.",메이크업포에버 아쿠아 아이즈 (#2L pearly brown),,
30414,"50ml / 147,000",피부를 단단하고 활력있게 만들고 볼과 턱과 목을 리모델링하여 느슨해지는 것을 막아주는 고농축 세럼으로 카페인이 군살을 관리하고 글라우신이 콜라겐 생성을 촉진함,아이젠버그 파리 페이스 리파이닝 세럼,http://getitbeauty.m.tving.com/VOD/SELFView/40704,겟잇뷰티 SELF < 김성은의 D-DAY 동안 셀프 케어 >
27278,"30ml / 43,000",피부 위에 매끄럽게 발리고 끈적임 없이 산뜻한 질감을 자랑하고 피부에 닿은 빛을 반사시켜 안색이 환하고 밝게 연출된다.,나스 일루미네이터 (코파카바나),http://getitbeauty.m.tving.com/VOD/SELFView/35741,겟잇뷰티 SELF < 3분 초스피드 메이크업 >
32588,"100ml / 180,000",관능적이고 로맨틱하며 깔끔한 향,조말론 런던 레드 로즈 코롱,,
30152,"1g / 17,000",업그레이드된 필름 폴리머 성분이 도포하는 즉시 막을 형성하여 오랜시간 번지지 않는 라인을 지속시켜주는 펜 타입 아이라이너,손앤박 트루 블랙 아이 펜 라이너,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30165&TipSeq=39611,[2015.08.05] 25화 Ⅰ. 아이메이크업의 끝판왕 손&박의시크릿 아이템
30151,"3g / 9,000",매트하고 부드럽게 표현되어 본인의 눈썹처럼 자연스럽게 연출해주는 우드타입 아이브로우 펜슬,손앤박 아이브로우 펜슬 (01 애쉬 블랙),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30165&TipSeq=39611,[2015.08.05] 25화 Ⅰ. 아이메이크업의 끝판왕 손&박의시크릿 아이템
30294,"4.8g / 40,000",아른하게 빛나는 장미빛 블러쉬로 부드럽고 건강한 혈색을 만들어 주는 컬러,나스 블러쉬 (트리뷸레이션),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30327&TipSeq=40209,"[2015.09.09] 30화 Ⅲ. 2 ROUND, 가을 신상 SELF MAKE-UP 2 - 라뮤끄"
26751,"50ml / 6,000",프랑스 아벤느 온천수는 민감한 피부를 진정해 주는데 도움을 주며 피부의 보호막 강화에 도움을 주어 건강한 피부로 가꾸어 줍니다.,아벤느 오떼르말 드 아벤느,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29353&TipSeq=36061,[2011.10.26] 39화 Ⅰ. 수분 꽉꽉 메이크업 - 기초 & Face
29018,"6,000",100% 셀룰로오스 극세사 천연섬유로 대를 가루로 분쇄하여 비누로 용해시킨 후 장갑을 물에 넣어 흔들면 때가 뽀얗게 빠져 나오는 제품,정준산업 요술 때밀이 장갑,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29473&TipSeq=37057,[2014.10.08] 26화 Ⅴ. 홈 에스테틱 It Item
29017,"14g / 2,000",부끄부끄 매일 수줍은 소녀들을 위한 피부 진정 및 수분 공급 효과의 탱글탱글 볼 패치,토니모리 볼 빨간 소녀 패치,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29473&TipSeq=37057,[2014.10.08] 26화 Ⅴ. 홈 에스테틱 It Item
32586,"15ml / 15,000",손상된 극손상 모발 퍼펙트 케어,모레모 헤어팩 2X,,
29258,"50ml / 7,000","시원하게, 물 처럼 끈적임없이 흡수되어 여름에 쓰기좋은 핸드 젤크림으로 데일리용으로 적합",마몽드 아이스민트 핸드 젤크림 SPF17 PA+,,
30409,"30g / 38,000",얇지만 강한 커버력의 텍스처가 쫀쫀하게 발리면서 끈적임없이 화사한 피부로 연출해 주는 커버 10 쿠션,바닐라코 커버 10 퍼펙트 쿠션,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30385&TipSeq=40481,"[2015.09.23] 32화 Ⅱ. 스무 살의 영광을 되찾는, Young 光 Make - up"
32277,8g / 9000,바르면 입술에서부터 미모가 흘러넘쳐 흔녀? NO! 훈녀의 코랄핑크,페리페라 페리스 잉크 더 벨벳 #13 미모낭낭,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51122,[2017.04.23] 10화 Ⅱ. 환불 메이크업
30408,"40ml / 32,000","피부 친화 성분인 세라마이드, 글리세린, 피토스테롤의 최적의 조합으로 피부 틈새를 케어하여 수분과 탄력을 강화하는 피부장벽 정돈 세럼",아토팜 리얼 베리어 인트로 세럼,,
27277,"30ml / 80,000","퓨처리스트 모이스춰 인퓨스드 플루이드 메이크업 SPF 15/PA++의 가볍고 부드러운 포뮬라는 피부 위에 빠르고 매끄럽게 발라지며, 미디엄-풀 커버리지로 표현됩니다.",에스티로더 퓨쳐리스트 모이스춰-인퓨스드 플루이드 메이크업 SPF15 PA++,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29438&TipSeq=36842,[2013.10.23] 30화 Ⅵ. 윤기 리필 메이크업
30293,"6.5g / 65,000",하루 종일 신선한 공기를 마신 듯 산뜻하고 완벽한 메이크업을 연출해 주는 로즈 오 쥬 블러쉬는 한번의 터치로도 싱그러운 장미빛으로 얼굴에 반짝이는 생기를 더해 줌,겔랑 로즈 오 쥬 블러쉬 (06 핑크 미 업),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30327&TipSeq=40209,"[2015.09.09] 30화 Ⅲ. 2 ROUND, 가을 신상 SELF MAKE-UP 2 - 라뮤끄"
29257,"50g / 5,000",향기로운 로즈향의 미백과 자외선 차단이 되는 기능성 핸드크림으로 건조한 피부를 촉촉하고 윤기 있게 가꾸어줌,스킨푸드 로즈&시어버터 핸드크림 SPF25 PA++,,
29684,"1.6g / 40,000","모던하면서도 매력적인 컬러와, 언제 어디서든 쉽고 간편하게 아름다운 눈매로 오랫동안 완벽하게 지속시켜주는 스틱 타입의 롱웨어 크림 섀도우",바비 브라운 롱웨어 크림 섀도우 스틱 (골든 핑크),,
30407,"30ml / 35,000","탄력을 지탱해주는 펩타이드와 흡수가 뛰어난 저분자 히알루론산이 함유된 고농축 크림으로 수분 공급은 물론 눈가, 입가 피부의 기초 체력을 높여줌",아토팜 리얼 베리어 아이 컨투어 크림,,
29256,"75ml / 6,200","기존 블라인드 테스트 1위! 2013년 리뉴얼로 새롭게 추가된 코엔자인Q10, 비타민E, 풍부한 라이트필터가 피부를 보호한다.",카밀 핸드크림 안티-에이징Q10,,
32276,5g / 14000,베이직 브라운 컬러들로 구성되어 매일 발라도 질리지 않는 그윽한 음영 눈매 완성,웨이크메이크 아이 스타일러 #01 데이브라운,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51122,[2017.04.23] 10화 Ⅱ. 환불 메이크업
30403,"4g / 18,000",코코넛의 말린 속살에서 추출하여 피부 유연작용과 수분막 형성 효과로 피부를 보호하고 실키한 느낌과 보습효과는 물론 부드러운 질감을 가지고 있는 것이 특징,반트 36.5 비타민 립글로즈 (01 멜팅핑크),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30405&TipSeq=40614,[2015.09.30] 33화 Ⅲ. 잘 나가는 언니 정샘물의 고급진 골드 메이크업
29255,"4g / 31,000",생기있고 사랑스러운 치크를 연출해주는 블러셔,케빈어코인 크리미 글로우,,
32275,1.8g / 3000,"원래 내 눈썹같은 자연스러운 컬러, 자극없는 부드러운 브러쉬와 내 눈썹과 하나가 되는 밀착감을 가진 아이브로우",페리페라 스피디 아이브로우 우드 펜슬 #01 블랙브라운,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51122,[2017.04.23] 10화 Ⅱ. 환불 메이크업
30402,"4.8g / 40,000",투명한 색소로 만들어져 어떤 피부톤에도 발색력이 뛰어난 블러셔로 부드러운 텍스쳐로다른 컴플렉션 제품과 쉽게 블렌딩 되어 자연스럽고 건강한 혈색이 도는 치크를 연출,나스 블러쉬 (러스터),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=30405&TipSeq=40614,[2015.09.30] 33화 Ⅲ. 잘 나가는 언니 정샘물의 고급진 골드 메이크업
29016,"14ea / 29,800","계속된 일로 피로한 눈을 상쾌한 증기로 따뜻하게 마사지 하는 아이마스크. 약 40℃의 기분 좋은 증기가 10분정도 지속되어, 소중한 눈과 눈매를 부드럽게 감싸줍니다.",카오 가오메구리즘 증기 핫 아이마스크,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29473&TipSeq=37057,[2014.10.08] 26화 Ⅴ. 홈 에스테틱 It Item
29015,"14ea / 64,000",피부 표면의 각질을 안전하고 효과적으로 정리하여주어 더욱 맑고 깨끗한 부드러운피부 결을 유지시켜 줍니다.,레파차지 라피덱스,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29473&TipSeq=37057,[2014.10.08] 26화 Ⅴ. 홈 에스테틱 It Item
26750,"30ml / 29,000","즐거운 날, 기분을 업 시키고 싶을 때, 파티장, 혹은 즐거웠던 날들을 추억 하고 싶을 때 퍼지 네이블을 살짝 뿌려 보면 상콤 달콤한 향기가 기분을 한층 좋게 해줍니다.",데메테르 퍼지 네이블,,
24666,"75ml / 69,000",가볍고 산뜻한 텍스처의 사계절용 메이크업 베이스 겸용 자외선 차단제,비오템 UV 수프라 디-톡스 자외선 차단제,http://getitbeauty.m.tving.com/VOD/SELFView/35751,겟잇뷰티 SELF < 단 하나의 트러블도 남김없이! 트러블 완전정복 >
30149,"2.5g / 34,000",부드럽고 고르게 표현되는 쉬머와 컬러 입자가 풍부한 아이섀도우.,바비 브라운 메탈릭 아이섀도우 (코냑),,
29014,"79,000",7000번의 두드림이 유효 성분의 흡수을 도와주고 피부 탄력감을 높여주는 홈 에스테틱 제품,튠에이지 스마트 패팅 세라믹 리프터,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29473&TipSeq=37057,[2014.10.08] 26화 Ⅴ. 홈 에스테틱 It Item
29683,"30g / 28,000","목련 플라셉토가 함유된 앰플 에센스가 그대로 담겨 수분으로 채워진 촉촉한 피부를 완성, 피부와 굴절율이 유사한 구상 파우더가 난반사 효과로 자연스럽고 깨끗한 내추럴 커버 효과.",보(boh) 앰플 쿠션,,
27276,"125ml / 18,500",끈적임 없는 수상베이스와 지속적이며 우수한 자외선 차단 시스템이 자외선으로 인한 손상된 피부 및 피부 내 콜라겐 손상을 방지.,니베아 선프레시 선로션,http://getitbeauty.m.tving.com/VOD/SELFView/35741,겟잇뷰티 SELF < 3분 초스피드 메이크업 >
26749,"60ml / 115,000",다채로운 원료의 조합으로 매혹적이며 관능적인 여성미를 섬세히 표현한 향수,버버리 바디 오드퍼퓸,,
26748,"30ml / 41,000",강한 태양과 UV 자외선으로부터 남성피부를 지켜주는 남성피부 전용 자외선 차단 크림,랑콤 맨 UV 엑스퍼트 뉴로쉴드™ 액티브 프로텍션 SPF50,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29354&TipSeq=36070,[2011.11.02] 40화 Ⅱ. 남자를 위한 소개팅 메이크업
32710,"15g / 75,000","퍼펙트 프레쉬 메이크업, 16시간 동안 지속되는 루미너스 매트 피니쉬, 포어-리파이닝 이펙트",크리스찬 디올 디올스킨 포에버 퍼펙트 쿠션#010,,
24637,"200ml / 36,000",3가지 식물 오일 성분이 바디 피부 각질을 제거해주고 영양을 공급해주는 바디 스크럽,비오템 오일테라피 바디 스크럽,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29332&TipSeq=36221,[2011.06.01] 18화 Ⅱ. 군살 1인치 줄이기
26747,"10ml / 39,000",자연스럽게 윤곽을 수정해주면서 건강한 반짝임으로 치크에 하이라이트를 주는 제품,메이크업포에버 하이 데피니션 블러쉬,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29354&TipSeq=36069,[2011.11.02] 40화 Ⅰ. 소개팅 매력 어필 여성 메이크업
24636,"200ml / 37,000",크리미한 텍스처로 자극없는 부드러운 바디 스크럽 부드럽고 건조함 없이 각질을 탈락을 유도하고 피부를 매끄럽게 정돈해줍니다. 풍부한 시트러스 향이 상쾌함과 편안함을 동시에 느낄 수 있습니다.,비오템 레꼬포렐 바디 스크럽,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29332&TipSeq=36221,[2011.06.01] 18화 Ⅱ. 군살 1인치 줄이기
32274,3g / 8000,"폭신폭신한 크림 파우더 텍스처와 다양한 컬러, 눈부시게 빛나는 절대 펄감으로 빛나는 ㄴ광채 눈매 연출",아리따움 샤인픽스 아이즈 #02 핑크오이스터,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51122,[2017.04.23] 10화 Ⅱ. 환불 메이크업
